"Hongqiao Intl","Shanghai","China",31.197875,121.336319
"Laishan","Yantai","China",37.401667,121.371667
"Jiangbei","Chongqing","China",29.719217,106.641678
"Longdongbao","Guiyang","China",26.538522,106.800703
"Shuangliu","Chengdu","China",30.578528,103.947086
"Qingshan","Xichang","China",27.989083,102.184361
"Kashi","Kashi","China",39.542922,76.019956
"Hotan","Hotan","China",37.038522,79.864933
"Diwopu","Urumqi","China",43.907106,87.474244
"Taiping","Harbin","China",45.623403,126.250328
"Hohenems","Hohenems","Austria",47.385,9.7
"Hailang","Mudanjiang","China",44.524072,129.568972
"Zhoushuizi","Dalian","China",38.965667,121.5386
"Pudong","Shanghai","China",31.143378,121.805214
"Pulau Tioman","Tioman","Malaysia",2.818183,104.160019
"Sultan Abdul Aziz Shah Intl","Kuala Lumpur","Malaysia",3.130583,101.549333
"Noto","Wajima","Japan",37.293097,136.961853
"Borg El Arab Intl","Alexandria","Egypt",30.917669,29.696408
"Barter Island Lrrs","Barter Island","United States",70.133989,-143.581867
"Wainwright As","Fort Wainwright","United States",70.613378,-159.86035
"Cape Lisburne Lrrs","Cape Lisburne","United States",68.875133,-166.110022
"Point Lay Lrrs","Point Lay","United States",69.732875,-163.005342
"Hilo Intl","Hilo","United States",19.721375,-155.048469
"Executive","Orlando","United States",28.545464,-81.332936
"Bettles","Bettles","United States",66.913944,-151.529056
"Clear","Clear Mews","United States",64.301203,-149.120144
"Indian Mountain Lrrs","Indian Mountains","United States",65.992794,-153.704289
"Fort Yukon","Fort Yukon","United States",66.571492,-145.250417
"Sparrevohn Lrrs","Sparrevohn","United States",61.097369,-155.574228
"Bryant Ahp","Fort Richardson","United States",61.266381,-149.653119
"Tatalina Lrrs","Tatalina","United States",62.894369,-155.976525
"Cape Romanzof Lrrs","Cape Romanzof","United States",61.780297,-166.038747
"Laurence G Hanscom Fld","Bedford","United States",42.469953,-71.289031
"St Paul Island","St. Paul Island","United States",57.167333,-170.220444
"Cape Newenham Lrrs","Cape Newenham","United States",58.646428,-162.062778
"St George","Point Barrow","United States",56.578344,-169.661611
"Iliamna","Iliamna","United States",59.754356,-154.910961
"Platinum","Port Moller","United States",59.011356,-161.819664
"Big Mountain Afs","Big Mountain","United States",59.361247,-155.258822
"Oscoda Wurtsmith","Oscoda","United States",44.451558,-83.394053
"Marina Muni","Fort Ord","United States",36.681878,-121.762347
"Sacramento Mather","Sacramento","United States",38.553897,-121.297592
"Bicycle Lake Aaf","Fort Irwin","United States",35.280531,-116.630031
"Twentynine Palms Eaf","Twenty Nine Palms","United States",34.296161,-116.162203
"Fort Smith Rgnl","Fort Smith","United States",35.336583,-94.367444
"Merrill Fld","Anchorage","United States",61.213544,-149.844447
"Grants Milan Muni","Grants","United States",35.167286,-107.901989
"Ponca City Rgnl","Ponca City","United States",36.731958,-97.099781
"Hunter Aaf","Hunter Aaf","United States",32.01,-81.145683
"Grand Forks Intl","Grand Forks","United States",47.949256,-97.176111
"Grider Fld","Pine Bluff","United States",34.173142,-91.935597
"Whiting Fld Nas North","Milton","United States",30.724167,-87.021944
"Hana","Hana","United States",20.795636,-156.014439
"Ernest A Love Fld","Prescott","United States",34.654472,-112.419583
"Trenton Mercer","Trenton","United States",40.276692,-74.813469
"General Edward Lawrence Logan Intl","Boston","United States",42.364347,-71.005181
"Travis Afb","Fairfield","United States",38.262692,-121.927464
"Griffiss Afld","Rome","United States",43.2338,-75.407033
"Wendover","Wendover","United States",40.718694,-114.030889
"Mobile Downtown","Mobile","United States",30.626783,-88.068092
"Metropolitan Oakland Intl","Oakland","United States",37.721278,-122.220722
"Eppley Afld","Omaha","United States",41.303167,-95.894069
"Port Angeles Cgas","Port Angeles","United States",48.141481,-123.414075
"Kahului","Kahului","United States",20.89865,-156.430458
"Wichita Mid Continent","Wichita","United States",37.649944,-97.433056
"Kansas City Intl","Kansas City","United States",39.297606,-94.713905
"Dane Co Rgnl Truax Fld","Madison","United States",43.139858,-89.337514
"Dillingham","Dillingham","United States",59.044667,-158.5055
"Boone Co","Harrison","United States",36.261519,-93.154728
"Phoenix Sky Harbor Intl","Phoenix","United States",33.434278,-112.011583
"Bangor Intl","Bangor","United States",44.807444,-68.828139
"Fort Lauderdale Executive","Fort Lauderdale","United States",26.197281,-80.170706
"East Texas Rgnl","Longview","United States",32.384014,-94.711486
"Anderson Rgnl","Andersen","United States",34.494583,-82.709389
"Spokane Intl","Spokane","United States",47.619861,-117.533833
"North Perry","Hollywood","United States",26.001222,-80.240722
"San Francisco Intl","San Francisco","United States",37.618972,-122.374889
"Cut Bank Muni","Cutbank","United States",48.608353,-112.376144
"Acadiana Rgnl","Louisiana","United States",30.037758,-91.883896
"Gainesville Rgnl","Gainesville","United States",29.690056,-82.271778
"Memphis Intl","Memphis","United States",35.042417,-89.976667
"Bisbee Douglas Intl","Douglas","United States",31.469028,-109.603667
"Allen Aaf","Delta Junction","United States",63.994547,-145.721642
"Tstc Waco","Waco","United States",31.637831,-97.074139
"Annette Island","Annette Island","United States",55.042436,-131.572233
"Caribou Muni","Caribou","United States",46.8715,-68.017917
"Little Rock Afb","Jacksonville","United States",34.916944,-92.149722
"Redstone Aaf","Redstone","United States",34.678653,-86.684781
"Pope Afb","Fayetteville","United States",35.170883,-79.014472
"Dalhart Muni","Dalhart","United States",36.022586,-102.547278
"Laughlin Afb","Del Rio","United States",29.359486,-100.777975
"Los Angeles Intl","Los Angeles","United States",33.942536,-118.408075
"Anniston Metro","Anniston","United States",33.588167,-85.858111
"Cleveland Hopkins Intl","Cleveland","United States",41.411689,-81.849794
"Dover Afb","Dover","United States",39.129539,-75.465958
"Cincinnati Northern Kentucky Intl","Cincinnati","United States",39.048836,-84.667822
"Tipton","Fort Meade","United States",39.085386,-76.759414
"China Lake Naws","China","United States",35.685422,-117.692039
"Huron Rgnl","Huron","United States",44.3852,-98.228542
"Juneau Intl","Juneau","United States",58.354972,-134.576278
"Lafayette Rgnl","Lafayette","United States",30.205278,-91.987611
"Newark Liberty Intl","Newark","United States",40.6925,-74.168667
"Boise Air Terminal","Boise","United States",43.564361,-116.222861
"Creech Afb","Indian Springs","United States",36.587183,-115.673353
"Garden City Rgnl","Garden City","United States",37.927528,-100.724417
"Minot Intl","Minot","United States",48.259378,-101.280333
"Wheeler Aaf","Wheeler Afb.","United States",21.4835,-158.039667
"Maxwell Afb","Montgomery","United States",32.382944,-86.365778
"Robinson Aaf","Robinson","United States",34.850089,-92.300153
"Dallas Love Fld","Dallas","United States",32.847111,-96.851778
"Butts Aaf","Fort Carson","United States",38.678394,-104.756581
"Helena Rgnl","Helena","United States",46.606806,-111.98275
"Miramar Mcas","Miramar","United States",32.867694,-117.14175
"Luke Afb","Phoenix","United States",33.535,-112.38306
"Hurlburt Fld","Mary Esther","United States",30.427803,-86.689278
"Jack Northrop Fld Hawthorne Muni","Hawthorne","United States",33.922839,-118.335186
"Houlton Intl","Houlton","United States",46.123083,-67.792056
"Vance Afb","Enid","United States",36.339167,-97.9165
"Point Mugu Nas","Point Mugu","United States",34.120285,-119.12094
"Edwards Afb","Edwards Afb","United States",34.905417,-117.883739
"Lake Charles Rgnl","Lake Charles","United States",30.126112,-93.223335
"Kona Intl At Keahole","Kona","United States",19.738767,-156.045631
"Myrtle Beach Intl","Myrtle Beach","United States",33.67975,-78.928333
"Lemoore Nas","Lemoore","United States",36.333012,-119.95208
"Nantucket Mem","Nantucket","United States",41.253053,-70.060181
"Felker Aaf","Fort Eustis","United States",37.1325,-76.608841
"Campbell Aaf","Hopkinsville","United States",36.668567,-87.496183
"Ronald Reagan Washington Natl","Washington","United States",38.852083,-77.037722
"Patuxent River Nas","Patuxent River","United States",38.285981,-76.411781
"Palacios Muni","Palacios","United States",28.727508,-96.250958
"Arkansas Intl","Blytheville","United States",35.964347,-89.943956
"Atlantic City Intl","Atlantic City","United States",39.457583,-74.577167
"Tinker Afb","Oklahoma City","United States",35.414739,-97.386633
"Elizabeth City Cgas Rgnl","Elizabeth City","United States",36.260581,-76.174572
"Pueblo Mem","Pueblo Memorial","United States",38.289085,-104.496572
"Northern Maine Rgnl At Presque Isle","Presque Isle","United States",46.688958,-68.044797
"Albuquerque Intl Sunport","Kirtland A.f.b.","United States",35.040222,-106.609194
"Gray Aaf","Fort Lewis","United States",47.079217,-122.580783
"Kodiak","Kodiak","United States",57.749967,-152.493856
"Upolu","Opolu","United States",20.265256,-155.859989
"Fort Lauderdale Hollywood Intl","Fort Lauderdale","United States",26.072583,-80.15275
"Davis Fld","Muskogee","United States",35.656489,-95.366656
"Falls Intl","International Falls","United States",48.566186,-93.403067
"Salt Lake City Intl","Salt Lake City","United States",40.788389,-111.977772
"Childress Muni","Childress","United States",34.433781,-100.287992
"Keesler Afb","Biloxi","United States",30.410425,-88.924433
"Lawson Aaf","Fort Benning","United States",32.337322,-84.991283
"Kingsville Nas","Kingsville","United States",27.507223,-97.809723
"Marshall Aaf","Fort Riley","United States",39.055275,-96.764453
"Harrisburg Intl","Harrisburg","United States",40.193494,-76.763403
"Lincoln","Lincoln","United States",40.850971,-96.75925
"Capital City","Lansing","United States",42.7787,-84.587357
"Waimea Kohala","Kamuela","United States",20.001328,-155.668108
"Massena Intl Richards Fld","Massena","United States",44.935833,-74.845547
"Hickory Rgnl","Hickory","United States",35.741147,-81.38955
"Albert Whitted","St. Petersburg","United States",27.765111,-82.626972
"Page Fld","Fort Myers","United States",26.586611,-81.86325
"George Bush Intcntl Houston","Houston","United States",29.984433,-95.341442
"Millinocket Muni","Millinocket","United States",45.647836,-68.685561
"Andrews Afb","Camp Springs","United States",38.810806,-76.867028
"Smith Reynolds","Winston-salem","United States",36.133722,-80.222
"Southern California Logistics","Victorville","United States",34.597453,-117.382997
"Bob Sikes","Crestview","United States",30.778833,-86.522111
"Wheeler Sack Aaf","Fort Drum","United States",44.055619,-75.719458
"St Clair Co Intl","Port Huron","United States",42.910957,-82.528862
"Meadows Fld","Bakersfield","United States",35.433598,-119.05677
"El Paso Intl","El Paso","United States",31.80725,-106.377583
"Valley Intl","Harlingen","United States",26.2285,-97.654389
"Columbia Metropolitan","Colombia","United States",33.938833,-81.119528
"Davis Monthan Afb","Tucson","United States",32.166467,-110.883144
"Pensacola Nas","Pensacola","United States",30.352656,-87.318647
"Pensacola Rgnl","Pensacola","United States",30.473425,-87.186611
"Grand Forks Afb","Red River","United States",47.961098,-97.401194
"William P Hobby","Houston","United States",29.645419,-95.278889
"Buckley Afb","Buckley","United States",39.701668,-104.75166
"Northway","Northway","United States",62.961334,-141.929136
"Palmer Muni","Palmer","United States",61.594914,-149.088711
"Pittsburgh Intl","Pittsburgh (pennsylva)","United States",40.491467,-80.232872
"Wiley Post Will Rogers Mem","Barrow","United States",71.285446,-156.766003
"Ellington Fld","Houston","United States",29.607333,-95.15875
"Whidbey Island Nas","Whidbey Island","United States",48.351803,-122.655906
"Alice Intl","Alice","United States",27.740889,-98.026944
"Moody Afb","Valdosta","United States",30.967833,-83.193
"Miami Intl","Miami","United States",25.79325,-80.290556
"Seattle Tacoma Intl","Seattle","United States",47.449,-122.309306
"Lovell Fld","Chattanooga","United States",35.035278,-85.203808
"Igor I Sikorsky Mem","Stratford","United States",41.163472,-73.126167
"Jackson Evers Intl","Jackson","United States",32.311167,-90.075889
"Scholes Intl At Galveston","Galveston","United States",29.265322,-94.860406
"Long Beach","Long Beach","United States",33.817722,-118.151611
"Dillingham","Dillingham","United States",21.579475,-158.197281
"Williamsport Rgnl","Williamsport","United States",41.241836,-76.921094
"Indianapolis Intl","Indianapolis","United States",39.717331,-86.294383
"Whiteman Afb","Knobnoster","United States",38.730306,-93.547864
"Akron Fulton Intl","Akron","United States",41.0375,-81.466917
"Greenwood Leflore","Greenwood","United States",33.494328,-90.084706
"Westchester Co","White Plains","United States",41.066959,-73.707575
"Francis S Gabreski","West Hampton Beach","United States",40.843656,-72.631789
"Jonesboro Muni","Jonesboro","United States",35.831708,-90.646417
"Tonopah Test Range","Tonopah","United States",37.798836,-116.78075
"Palm Beach Co Park","West Palm Beach","United States",26.593,-80.085056
"North Island Nas","San Diego","United States",32.699219,-117.21531
"Biggs Aaf","El Paso","United States",31.849528,-106.380039
"Yuma Mcas Yuma Intl","Yuma","United States",32.656578,-114.60598
"Cavern City Air Terminal","Carlsbad","United States",32.337472,-104.263278
"Duluth Intl","Duluth","United States",46.842091,-92.193649
"Bethel","Bethel","United States",60.779778,-161.838
"Bowman Fld","Louisville","United States",38.228,-85.663722
"Sierra Vista Muni Libby Aaf","Fort Huachuca","United States",31.588472,-110.344389
"Lihue","Lihue","United States",21.975983,-159.338958
"Terre Haute Intl Hulman Fld","Terre Haute","United States",39.451464,-87.307561
"Havre City Co","Havre","United States",48.542983,-109.762342
"Grant Co Intl","Grant County Airport","United States",47.207708,-119.32019
"Edward F Knapp State","Montpelier","United States",44.203503,-72.562328
"San Nicolas Island Nolf","San Nicolas Island","United States",33.239765,-119.45816
"Richmond Intl","Richmond","United States",37.505167,-77.319667
"Shreveport Rgnl","Shreveport","United States",32.446629,-93.8256
"Merle K Mudhole Smith","Cordova","United States",60.491778,-145.477556
"Norfolk Intl","Norfolk","United States",36.894611,-76.201222
"Southeast Texas Rgnl","Beaumont","United States",29.950833,-94.020694
"Savannah Hilton Head Intl","Savannah","United States",32.127583,-81.202139
"Hill Afb","Ogden","United States",41.123939,-111.973039
"Nome","Nome","United States",64.512203,-165.445247
"Scappoose Industrial Airpark","San Luis","United States",45.771028,-122.861833
"St Petersburg Clearwater Intl","St. Petersburg","United States",27.910167,-82.687389
"Menominee Marinette Twin Co","Macon","United States",45.12665,-87.638443
"Lone Star Executive","Conroe","United States",30.351833,-95.414467
"Deadhorse","Deadhorse","United States",70.19475,-148.465167
"San Antonio Intl","San Antonio","United States",29.533694,-98.469778
"Greater Rochester Intl","Rochester","United States",43.118866,-77.672389
"Patrick Afb","Coco Beach","United States",28.234922,-80.610125
"Teterboro","Teterboro","United States",40.850103,-74.060837
"Ellsworth Afb","Rapid City","United States",44.145042,-103.103567
"Raleigh Durham Intl","Raleigh-durham","United States",35.877639,-78.787472
"James M Cox Dayton Intl","Dayton","United States",39.902375,-84.219375
"Kenai Muni","Kenai","United States",60.573111,-151.245
"Mc Alester Rgnl","Mcalester","United States",34.882403,-95.783463
"Niagara Falls Intl","Niagara Falls","United States",43.107333,-78.946194
"Coulter Fld","Bryan","United States",30.715694,-96.331361
"Wright Aaf","Wright","United States",31.889097,-81.562333
"Newport News Williamsburg Intl","Newport News","United States",37.131894,-76.492989
"Esler Rgnl","Alexandria","United States",31.394903,-92.295772
"Altus Afb","Altus","United States",34.667067,-99.266681
"Tucson Intl","Tucson","United States",32.116083,-110.941028
"Minot Afb","Minot","United States",48.415572,-101.357661
"Beale Afb","Marysville","United States",39.136089,-121.436567
"Greater Kankakee","Kankakee","United States",41.071389,-87.846278
"Seymour Johnson Afb","Goldsboro","United States",35.339383,-77.960589
"Theodore Francis Green State","Providence","United States",41.732581,-71.420383
"Salisbury Ocean City Wicomico Rgnl","Salisbury","United States",38.340525,-75.510289
"Rancho Murieta","Rancho Murieta","United States",38.486778,-121.102778
"Bob Hope","Burbank","United States",34.200667,-118.358667
"Detroit Metro Wayne Co","Detroit","United States",42.212444,-83.353389
"Tampa Intl","Tampa","United States",27.975472,-82.53325
"Pembina Muni","Pembina","United States",48.942501,-97.240833
"Polk Aaf","Fort Polk","United States",31.044833,-93.191667
"Eielson Afb","Fairbanks","United States",64.665667,-147.1015
"Chisholm Hibbing","Hibbing","United States",47.3866,-92.838994
"Angelina Co","Lufkin","United States",31.234014,-94.75
"Midland Intl","Midland","United States",31.942528,-102.201914
"Austin Straubel Intl","Green Bay","United States",44.485072,-88.129589
"Ardmore Muni","Ardmore","United States",34.300833,-97.008889
"Mc Guire Afb","Wrightstown","United States",40.015556,-74.591667
"Cherry Point Mcas","Cherry Point","United States",34.900872,-76.880733
"Emanuel Co","Santa Barbara","United States",32.609139,-82.369944
"Augusta Rgnl At Bush Fld","Bush Field","United States",33.369944,-81.9645
"Sloulin Fld Intl","Williston","United States",48.177939,-103.642347
"Adams Fld","Little Rock","United States",34.729444,-92.224306
"Stewart Intl","Newburgh","United States",41.504094,-74.104839
"Baudette Intl","Baudette","United States",48.728444,-94.612222
"Sacramento Executive","Sacramento","United States",38.512524,-121.49347
"Homer","Homer","United States",59.645556,-151.476583
"Waynesville Rgnl Arpt At Forney Fld","Fort Leonardwood","United States",37.741631,-92.140736
"Dobbins Arb","Marietta","United States",33.915382,-84.516319
"Fairchild Afb","Spokane","United States",47.615058,-117.655772
"Roscommon Co","Houghton Lake","United States",44.359806,-84.671112
"Tyndall Afb","Panama City","United States",30.069567,-85.575417
"Dallas Fort Worth Intl","Dallas-fort Worth","United States",32.896828,-97.037997
"Melbourne Intl","Melbourne","United States",28.102753,-80.645258
"Mc Chord Afb","Tacoma","United States",47.137678,-122.476475
"Austin Bergstrom Intl","Austin","United States",30.194528,-97.669889
"Rickenbacker Intl","Columbus","United States",39.813786,-82.927822
"Sawyer Intl","Gwinn","United States",46.353625,-87.395353
"Mc Ghee Tyson","Knoxville","United States",35.810972,-83.994028
"Hood Aaf","Fort Hood","United States",31.138731,-97.714469
"Lambert St Louis Intl","St. Louis","United States",38.748697,-90.370028
"Millville Muni","Millville","United States",39.367806,-75.072222
"Sheppard Afb Wichita Falls Muni","Wichita Falls","United States",33.988797,-98.491894
"Cincinnati Muni Lunken Fld","Cincinnati","United States",39.103333,-84.418611
"Hartsfield Jackson Atlanta Intl","Atlanta","United States",33.636719,-84.428067
"Castle","Merced","United States",37.380481,-120.568189
"Mc Clellan Afld","Sacramento","United States",38.667639,-121.400611
"Gerald R Ford Intl","Grand Rapids","United States",42.880833,-85.522806
"Winkler Co","Wink","United States",31.779628,-103.201361
"Fresno Yosemite Intl","Fresno","United States",36.776194,-119.71814
"Vero Beach Muni","Vero Beach","United States",27.655556,-80.417944
"Imperial Co","Imperial","United States",32.834219,-115.578744
"Nashville Intl","Nashville","United States",36.124472,-86.678194
"Laredo Intl","Laredo","United States",27.54375,-99.461556
"Elmendorf Afb","Anchorage","United States",61.250986,-149.806503
"Ralph Wien Mem","Kotzebue","United States",66.884678,-162.59855
"Altoona Blair Co","Altoona","United States",40.296372,-78.320022
"Dyess Afb","Abilene","United States",32.420756,-99.8546
"South Arkansas Rgnl At Goodwin Fld","El Dorado","United States",33.220972,-92.813278
"La Guardia","New York","United States",40.777245,-73.872608
"Tallahassee Rgnl","Tallahassee","United States",30.396528,-84.350333
"Dupage","West Chicago","United States",41.907778,-88.248611
"Waco Rgnl","Waco","United States",31.611289,-97.230519
"Augusta State","Augusta","United States",44.320647,-69.797317
"Hillsboro Muni","Santa Ana","United States",32.083486,-97.097228
"Jacksonville Nas","Jacksonville","United States",30.235834,-81.680556
"Mc Kellar Sipes Rgnl","Jackson","United States",35.599889,-88.915611
"Molokai","Molokai","United States",21.152886,-157.096256
"Godman Aaf","Fort Knox","United States",37.907058,-85.972106
"New River Mcas","Jacksonville","United States",34.708417,-77.439667
"San Angelo Rgnl Mathis Fld","San Angelo","United States",31.35775,-100.496306
"Calexico Intl","Calexico","United States",32.669502,-115.51333
"Chico Muni","Chico","United States",39.795383,-121.858422
"Burlington Intl","Burlington","United States",44.471861,-73.153278
"Jacksonville Intl","Jacksonville","United States",30.494056,-81.687861
"Durango La Plata Co","Durango","United States",37.151516,-107.75377
"Washington Dulles Intl","Washington","United States",38.944533,-77.455811
"Easterwood Fld","College Station","United States",30.588583,-96.363833
"Felts Fld","Spokane","United States",47.682819,-117.322558
"General Mitchell Intl","Milwaukee","United States",42.947222,-87.896583
"Abilene Rgnl","Abilene","United States",32.411319,-99.681897
"Columbia Rgnl","Columbia","United States",38.818094,-92.219631
"Portland Intl","Portland","United States",45.588722,-122.5975
"Dade Collier Training And Transition","Miami","United States",25.861806,-80.897
"Palm Beach Intl","West Palm Beach","United States",26.683161,-80.095589
"Fort Worth Meacham Intl","Fort Worth","United States",32.819778,-97.362444
"Ogdensburg Intl","Ogdensburg","United States",44.681854,-75.4655
"Otis Angb","Falmouth","United States",41.658439,-70.521417
"Boeing Fld King Co Intl","Seattle","United States",47.53,-122.301947
"Lackland Afb Kelly Fld Annex","San Antonio","United States",29.384228,-98.581108
"Honolulu Intl","Honolulu","United States",21.318681,-157.922428
"Des Moines Intl","Des Moines","United States",41.533972,-93.663083
"Craven Co Rgnl","New Bern","United States",35.072972,-77.042944
"San Diego Intl","San Diego","United States",32.733556,-117.189667
"Monroe Rgnl","Monroe","United States",32.510864,-92.037689
"Shaw Afb","Sumter","United States",33.972719,-80.470564
"Ontario Intl","Ontario","United States",34.056,-117.601194
"Majors","Greenvile","United States",33.067839,-96.065333
"Roswell Intl Air Center","Roswell","United States",33.301556,-104.530556
"Coleman A Young Muni","Detroit","United States",42.409195,-83.009861
"Brownsville South Padre Island Intl","Brownsville","United States",25.906833,-97.425861
"Dothan Rgnl","Dothan","United States",31.321339,-85.449628
"Cape May Co","Wildwood","United States",39.008507,-74.908275
"Fallon Nas","Fallon","United States",39.416584,-118.70098
"Selfridge Angb","Mount Clemens","United States",42.608333,-82.8355
"Four Corners Rgnl","Farmington","United States",36.74125,-108.229944
"Corpus Christi Intl","Corpus Christi","United States",27.770361,-97.501222
"Syracuse Hancock Intl","Syracuse","United States",43.111187,-76.106311
"Key West Nas","Key West","United States",24.575834,-81.688889
"Chicago Midway Intl","Chicago","United States",41.785972,-87.752417
"Norman Y Mineta San Jose Intl","San Jose","United States",37.3626,-121.929022
"Lea Co Rgnl","Hobbs","United States",32.687528,-103.217028
"Northeast Philadelphia","Philadelphia","United States",40.081944,-75.010586
"Denver Intl","Denver","United States",39.861656,-104.673178
"Philadelphia Intl","Philadelphia","United States",39.871944,-75.241139
"Sioux Gateway Col Bud Day Fld","Sioux City","United States",42.402603,-96.384367
"Middle Georgia Rgnl","Macon","United States",32.69285,-83.649211
"Truth Or Consequences Muni","Truth Or Consequences","United States",33.236944,-107.27175
"Palmdale Rgnl Usaf Plt 42","Palmdale","United States",34.629391,-118.08456
"Randolph Afb","San Antonio","United States",29.529675,-98.2789
"El Centro Naf","El Centro","United States",32.829222,-115.671667
"Port Columbus Intl","Columbus","United States",39.997972,-82.891889
"Drake Fld","Fayetteville","United States",36.005094,-94.170059
"Henry Post Aaf","Fort Sill","United States",34.649833,-98.402167
"Princeton Muni","Princeton","United States",45.559868,-93.608217
"Wright Patterson Afb","Dayton","United States",39.826111,-84.048332
"Edward G Pitka Sr","Galena","United States",64.736178,-156.937417
"Chandler Muni","Chandler","United States",33.269111,-111.811111
"Mineral Wells","Mineral Wells","United States",32.781606,-98.060175
"Mc Connell Afb","Wichita","United States",37.621853,-97.268192
"New Orleans Nas Jrb","New Orleans","United States",29.825333,-90.035
"Beaufort Mcas","Beaufort","United States",32.477411,-80.723161
"Texarkana Rgnl Webb Fld","Texarkana","United States",33.453722,-93.991028
"Plattsburgh Intl","Plattsburgh","United States",44.650944,-73.468139
"Phillips Aaf","Aberdeen","United States",39.466219,-76.168808
"Tucumcari Muni","Tucumcari","United States",35.182777,-103.603186
"Ted Stevens Anchorage Intl","Anchorage","United States",61.174361,-149.996361
"Robert Gray Aaf","Killeen","United States",31.06725,-97.828917
"Black Rock","Zuni Pueblo","United States",35.083228,-108.791778
"Bellingham Intl","Bellingham","United States",48.792694,-122.537528
"Millington Rgnl Jetport","Millington","United States",35.356667,-89.870278
"Elkins Randolph Co Jennings Randolph","Elkins","United States",38.889444,-79.857139
"Hartford Brainard","Hartford","United States",41.736722,-72.649444
"North Central State","Smithfield","United States",41.920764,-71.491381
"Mobile Rgnl","Mobile","United States",30.691231,-88.242814
"Moffett Federal Afld","Mountain View","United States",37.416142,-122.049139
"Santa Fe Muni","Santa Fe","United States",35.617108,-106.089422
"Barking Sands Pmrf","Barking Sands","United States",22.022833,-159.785
"Beauregard Rgnl","Deridder","United States",30.831722,-93.339917
"Bradshaw Aaf","Bradshaw Field","United States",19.760056,-155.553717
"Nogales Intl","Nogales","United States",31.417722,-110.84789
"Macdill Afb","Tampa","United States",27.849339,-82.521214
"Scott Afb Midamerica","Belleville","United States",38.545178,-89.835183
"Opa Locka","Miami","United States",25.907,-80.278389
"Del Rio Intl","Del Rio","United States",29.374208,-100.927158
"Southwest Florida Intl","Fort Myers","United States",26.536167,-81.755167
"King Salmon","King Salmon","United States",58.676778,-156.649278
"Muir Aaf","Muir","United States",40.434811,-76.569411
"Kapalua","Lahania-kapalua","United States",20.962936,-156.673031
"John F Kennedy Intl","New York","United States",40.639751,-73.778925
"Homestead Arb","Homestead","United States",25.48855,-80.383567
"Riverside Muni","Riverside","United States",33.951875,-117.445103
"Sherman Aaf","Fort Leavenworth","United States",39.368332,-94.914686
"Wallops Flight Facility","Wallops Island","United States",37.940194,-75.466389
"Holloman Afb","Alamogordo","United States",32.852519,-106.106525
"Willow Grove Nas Jrb","Willow Grove","United States",40.199833,-75.148167
"Cheyenne Rgnl Jerry Olson Fld","Cheyenne","United States",41.155722,-104.811839
"Stockton Metropolitan","Stockton","United States",37.894167,-121.238306
"Charleston Afb Intl","Charleston","United States",32.898647,-80.040528
"Reno Tahoe Intl","Reno","United States",39.499108,-119.768108
"Ketchikan Intl","Ketchikan","United States",55.355556,-131.71375
"Willow Run","Detroit","United States",42.237928,-83.530408
"Vandenberg Afb","Lompoc","United States",34.737333,-120.584306
"Birmingham Intl","Birmingham","United States",33.562942,-86.75355
"Lakehurst Naes","Lakehurst","United States",40.033333,-74.353333
"Eareckson As","Shemya","United States",52.712275,174.11362
"Nellis Afb","Las Vegas","United States",36.236197,-115.034253
"March Arb","Riverside","United States",33.880711,-117.259453
"Modesto City Co Harry Sham","Modesto","United States",37.625817,-120.954422
"Sacramento Intl","Sacramento","United States",38.695417,-121.590778
"Waukegan Rgnl","Chicago","United States",42.422161,-87.867908
"City Of Colorado Springs Muni","Colorado Springs","United States",38.805805,-104.700778
"Buffalo Niagara Intl","Buffalo","United States",42.940525,-78.732167
"Griffing Sandusky","Sandusky","United States",41.433361,-82.652333
"Snohomish Co","Everett","United States",47.906342,-122.281564
"Mountain Home Afb","Mountain Home","United States",43.043603,-115.872431
"Cedar City Rgnl","Cedar City","United States",37.700967,-113.098847
"Bradley Intl","Windsor Locks","United States",41.938889,-72.683222
"Mc Allen Miller Intl","Mcallen","United States",26.175833,-98.238611
"Norfolk Ns","Norfolk","United States",36.937644,-76.289289
"Westover Arb Metropolitan","Chicopee Falls","United States",42.194014,-72.534783
"Lubbock Preston Smith Intl","Lubbock","United States",33.663639,-101.822778
"Chicago Ohare Intl","Chicago","United States",41.978603,-87.904842
"Boca Raton","Boca Raton","United States",26.3785,-80.107694
"Fairbanks Intl","Fairbanks","United States",64.815114,-147.856267
"Quantico Mcaf","Quantico","United States",38.501683,-77.305333
"Cannon Afb","Clovis","United States",34.382775,-103.322147
"Kaneohe Bay Mcaf","Kaneohe Bay","United States",21.450453,-157.768
"Offutt Afb","Omaha","United States",41.118332,-95.912511
"Gulkana","Gulkana","United States",62.154888,-145.456639
"Watertown Intl","Watertown","United States",43.991922,-76.021739
"Palm Springs Intl","Palm Springs","United States",33.829667,-116.506694
"Rick Husband Amarillo Intl","Amarillo","United States",35.219369,-101.705931
"Fort Dodge Rgnl","Fort Dodge","United States",42.5512,-94.191842
"Barksdale Afb","Shreveport","United States",32.50182,-93.662674
"Forbes Fld","Topeka","United States",38.950944,-95.663611
"Cotulla Lasalle Co","Cotulla","United States",28.456694,-99.220294
"Wilmington Intl","Wilmington","United States",34.270615,-77.902569
"Baton Rouge Metro Ryan Fld","Baton Rouge","United States",30.533167,-91.149639
"Meridian Nas","Meridian","United States",32.552083,-88.555557
